시도명,시군구명,관리구역명,관리구역대상지역명,배출장소유형,배출장소,생활쓰레기배출방법,음식물쓰레기배출방법,재활용품배출방법,일시적다량폐기물배출방법,일시적다량폐기물배출장소,생활쓰레기배출요일,음식물쓰레기배출요일,재활용품배출요일,생활쓰레기배출시작시각,생활쓰레기배출종료시각,음식물쓰레기배출시작시각,음식물쓰레기배출종료시각,재활용품배출시작시각,재활용품배출종료시각,일시적다량폐기물배출시작시각,일시적다량폐기물배출종료시각,미수거일,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
경상남도,합천군,합천읍,보건소 뒤(시네마 앞),거점수거,경상남도 합천군 합천리 524-5,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 524-5,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,보건소 옆 주차장 입구,거점수거,경상남도 합천군 합천리 1228,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 1228,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,대천빌라 앞,거점수거,경상남도 합천군 합천리 1054,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 1054,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,대원상사 앞,거점수거,경상남도 합천군 합천리 976-22,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 976-22,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,대천명가타운 앞,거점수거,경상남도 합천군 합천리 978-10,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 978-10,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,중흥동 마을회관 앞,거점수거,경상남도 합천군 합천리 1013,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 1013,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,중흥길 중간지점,거점수거,경상남도 합천군 합천리 1000,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 1000,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,중흥길 정자 옆,거점수거,경상남도 합천군 합천리 1205-8,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 1205-8,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,한주아파트 경로당 옆,거점수거,경상남도 합천군 합천리 1277-4,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 1277-4,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,"덕원, 부부횟집 앞",거점수거,경상남도 합천군 합천리 488-6,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 488-6,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,태백산맥 앞,거점수거,경상남도 합천군 합천리 560-7,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 560-7,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,새마을금고 앞,거점수거,경상남도 합천군 합천리 579,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 579,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,시장소리사 앞,거점수거,경상남도 합천군 합천리 612-6,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 612-6,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,삼성디지털프라자 건너편,거점수거,경상남도 합천군 합천리 597,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 597,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,중앙식육식당 앞,거점수거,경상남도 합천군 합천리 655-8,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 655-8,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,삼육어린이집 밑,거점수거,경상남도 합천군 합천리 702-3,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 702-3,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,제영주택 앞(창동경로당 인근),거점수거,경상남도 합천군 합천리 829-11,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 829-11,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,창동경로당 앞,거점수거,경상남도 합천군 합천리 856-40,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 856-40,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,코스모스아파트 앞,거점수거,경상남도 합천군 합천리 854-4,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 854-4,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,용수탕 앞,거점수거,경상남도 합천군 합천리 915-20,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 915-20,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,통계청사무소 앞,거점수거,경상남도 합천군 합천리 952-2,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 952-2,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,트윈빌 앞(남정초등학교 후문),거점수거,경상남도 합천군 합천리 840-2,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 840-2,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,복덕식당 앞,거점수거,경상남도 합천군 합천리 967-1,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 967-1,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,아트음악학원 앞(오리오리 인근),거점수거,경상남도 합천군 합천리 835-1,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천리 835-1,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,영창리 연화빌라 입구,거점수거,경상남도 합천군 영창리 816-29,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 영창리 816-29,화+목,화+목,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,신소양 경로당 앞,거점수거,경상남도 합천군 영창리 51-1,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 영창리 51-1,화+목,화+목,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,신소양 우용기계 앞,거점수거,경상남도 합천군 영창리 17-3,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 영창리 17-3,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,남옥마을 클린하우스,거점수거,경상남도 합천군 장계리 28-10,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 장계리 28-10,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,백암마을 클린하우스,거점수거,경상남도 합천군 장계리 407-3,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 장계리 407-3,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,장계마을 클린하우스(장계경로당 인근),거점수거,경상남도 합천군 장계리 1186,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 장계리 1186,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,내기마을 클린하우스,거점수거,경상남도 합천군 장계리 884-3,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 장계리 884-3,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,육정마을 클린하우스,거점수거,경상남도 합천군 장계리 산195-1,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 장계리 산195-1,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,번호없음 관자마을 입구,거점수거,경상남도 합천군 인곡리 1192-61,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 인곡리 1192-61,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,인곡마을 클린하우스,거점수거,경상남도 합천군 인곡리 627,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 인곡리 627,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,신평마을 입구,거점수거,경상남도 합천군 외곡리 933-3,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 외곡리 933-3,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,합천읍,외곡마을 입구,거점수거,경상남도 합천군 외곡리 405-1,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 외곡리 405-1,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-4014,2020-09-25,5480000,경상남도 합천군
